DqId,RunId,ConfigId,TaskConfigId,TableName,RowCount,NullCount,DuplicateCount,ValidationStatus,CreatedAt,PipelineRunId
2.02608E+17,2.02608E+17,84,225,Contacts,110,0,0,SUCCESS,2026-08-20T18:01:28.410Z,635224f3-f193-4ab0-a06c-8d0fbf5d6c6d
2.02608E+17,2.02608E+17,84,222,stgLeads,121,0,0,SUCCESS,2026-08-21T02:20:59.205Z,6e633944-6270-4167-9c27-2b58aaa91b88
2.02608E+17,2.02608E+17,45,189,CONSENTS,459,0,0,SUCCESS,2026-08-21T02:41:13.115Z,37d39418-848b-43a3-aff1-182cc8bb7455
2.02608E+17,2.02608E+17,84,221,stgCases,279,0,0,SUCCESS,2026-08-17T10:29:54.804Z,7037e752-f6e1-4d8a-bc47-4e70a4e83a16
2.02608E+17,2.02608E+17,45,189,CONSENTS,459,0,0,SUCCESS,2026-08-21T09:34:53.640Z,859bd6e7-8433-41b7-8f16-164cdd55063d
2.02608E+17,2.02608E+17,45,8644,GlobalDevices,0,0,0,SUCCESS,2026-08-21T02:41:13.115Z,37d39418-848b-43a3-aff1-182cc8bb7455
2.02608E+17,2.02608E+17,83,211,sl_sf_users,474,0,0,SUCCESS,2026-08-20T17:51:29.403Z,635224f3-f193-4ab0-a06c-8d0fbf5d6c6d
2.02608E+17,2.02608E+17,45,192,GlobalPayor,909,0,0,SUCCESS,2026-08-21T02:41:13.115Z,37d39418-848b-43a3-aff1-182cc8bb7455
2.02608E+17,2.02608E+13,112,8636,sl_rls_rollup,454,0,0,SUCCESS,2026-08-24T12:55:44.472Z,09620987643sadgf_as255_d0988006789
2.02608E+17,2.02608E+17,45,188,UserSites,71027,0,0,SUCCESS,2026-08-21T02:41:13.115Z,37d39418-848b-43a3-aff1-182cc8bb7455
2.02608E+17,2.02608E+13,1,1,br_JobCodes,298,0,0,SUCCESS,2026-08-25T02:53:56.811Z,6ee9c1fc-1bc7-4a37-a063-1dfebdad8409
2.02608E+17,2.02608E+13,1,1,br_JobCodes,295,0,0,SUCCESS,2026-08-12T04:01:11.376Z,5887a7ec-8e8e-4ea8-ac1e-92a68946509a
2.02608E+17,2.02608E+17,45,188,UserSites,71027,0,0,SUCCESS,2026-08-21T09:34:53.640Z,859bd6e7-8433-41b7-8f16-164cdd55063d
2.02608E+17,2.02608E+17,107,8558,slv_cows_v6,23694,0,0,SUCCESS,2026-08-12T09:17:49.923Z,577435af-c452-4617-9a3c-7d2b03361707
2.02608E+17,2.02608E+17,106,7161,brz_Cows_v6,23738,0,0,SUCCESS,2026-08-14T05:54:46.519Z,367e5368-81b8-4196-9731-5b3efc5e39d9
2.02608E+17,2.02608E+17,107,8560,slv_uasched,11770,0,0,SUCCESS,2026-08-14T06:19:22.669Z,9a6b8567-8347-49cb-b213-618351c5e21c
2.02608E+17,2.02608E+17,106,7161,brz_Cows_v6,23653,0,0,SUCCESS,2026-08-11T04:11:14.720Z,6e36e3b5-c33e-4cc8-b6e2-dc5c3524428c
2.02608E+17,2.02608E+17,107,8558,slv_cows_v6,23653,0,0,SUCCESS,2026-08-11T04:12:11.609Z,6e36e3b5-c33e-4cc8-b6e2-dc5c3524428c
2.02608E+17,2.02608E+17,107,8557,sl_bamscore,20007,0,0,SUCCESS,2026-08-15T11:45:24.884Z,09bdfa13-0c4c-4ca3-9dd3-abd349cbbab4
2.02608E+17,2.02608E+13,2,18,PersonDetails,4422,0,0,SUCCESS,2026-08-11T08:58:46.430Z,0fc9623f-ac58-4aee-8aa3-3afbc5271078
2.02608E+17,2.02608E+17,107,8555,slv_checkin,30152,0,0,SUCCESS,2026-08-12T10:49:53.573Z,1325a4eb-aa02-4bc9-9fae-d06e40a0cece
2.02608E+17,2.02608E+17,106,7391,brz_UASched,11471,0,0,SUCCESS,2026-08-12T10:47:40.695Z,1325a4eb-aa02-4bc9-9fae-d06e40a0cece
2.02608E+17,2.02608E+17,107,8560,slv_uasched,11770,0,0,SUCCESS,2026-08-14T07:20:20.609Z,4f29b93d-8b22-445c-9466-6259e423edcc
2.02608E+17,2.02608E+17,107,8557,sl_bamscore,20079,0,0,SUCCESS,2026-08-19T11:38:32.061Z,8c2f72fa-f3d3-4c31-9e7b-e1d36d508d72
2.02608E+17,2.02608E+17,107,8555,slv_checkin,30545,0,0,SUCCESS,2026-08-14T07:20:20.609Z,4f29b93d-8b22-445c-9466-6259e423edcc
2.02608E+17,2.02608E+17,106,7161,brz_Cows_v6,23694,0,0,SUCCESS,2026-08-12T10:47:40.695Z,1325a4eb-aa02-4bc9-9fae-d06e40a0cece
2.02608E+17,2.02608E+17,106,7161,brz_Cows_v6,23738,0,0,SUCCESS,2026-08-14T07:19:15.475Z,4f29b93d-8b22-445c-9466-6259e423edcc
2.02608E+17,2.02608E+17,106,6816,brz_CheckIn,30151,0,0,SUCCESS,2026-08-12T10:47:40.695Z,1325a4eb-aa02-4bc9-9fae-d06e40a0cece
2.02608E+17,2.02608E+17,107,8555,slv_checkin,30368,0,0,SUCCESS,2026-08-13T04:14:04.310Z,11ed6329-841a-4e7a-bfb1-61191c79c28e
2.02608E+17,2.02608E+17,106,7161,brz_Cows_v6,23694,0,0,SUCCESS,2026-08-12T03:48:51.003Z,72952692-3a45-4fdd-be32-4592206c2867
2.02608E+17,2.02608E+17,83,6807,sl_sf_patientsurveys,208,0,0,SUCCESS,2026-08-20T15:59:17.055Z,95538f17-9d82-404e-9e3f-d1777714a921
2.02608E+17,2.02608E+17,106,7621,brz_AppointmentAttend,93,0,2,FAILED,2026-08-12T03:48:51.003Z,72952692-3a45-4fdd-be32-4592206c2867
2.02608E+17,2.02608E+17,106,7621,brz_AppointmentAttend,93,0,2,FAILED,2026-08-13T04:12:16.734Z,11ed6329-841a-4e7a-bfb1-61191c79c28e
2.02608E+17,2.02608E+17,107,8562,slv_appointmentattend,93,0,2,FAILED,2026-08-13T04:14:04.310Z,11ed6329-841a-4e7a-bfb1-61191c79c28e
2.02608E+17,2.02608E+17,106,7621,brz_AppointmentAttend,93,0,2,FAILED,2026-08-14T05:54:46.519Z,367e5368-81b8-4196-9731-5b3efc5e39d9
2.02608E+17,2.02608E+17,107,8562,slv_appointmentattend,93,0,2,FAILED,2026-08-14T07:20:20.609Z,4f29b93d-8b22-445c-9466-6259e423edcc
2.02608E+17,2.02608E+17,106,7621,brz_AppointmentAttend,93,0,2,FAILED,2026-08-11T04:11:14.720Z,6e36e3b5-c33e-4cc8-b6e2-dc5c3524428c
2.02608E+17,2.02608E+17,83,6807,sl_sf_patientsurveys,208,0,0,SUCCESS,2026-08-20T16:53:50.143Z,4ed56315-bafe-4059-9903-76e756bd89c4
2.02608E+17,2.02608E+17,107,8562,slv_appointmentattend,93,0,2,FAILED,2026-08-14T06:19:22.669Z,9a6b8567-8347-49cb-b213-618351c5e21c
2.02608E+17,2.02608E+17,107,8562,slv_appointmentattend,93,0,2,FAILED,2026-08-12T09:17:49.923Z,577435af-c452-4617-9a3c-7d2b03361707
2.02608E+17,2.02608E+17,107,8562,slv_appointmentattend,93,0,2,FAILED,2026-08-12T03:50:30.130Z,72952692-3a45-4fdd-be32-4592206c2867
2.02608E+17,2.02608E+17,83,6807,sl_sf_patientsurveys,208,0,0,SUCCESS,2026-08-21T02:15:31.936Z,6e633944-6270-4167-9c27-2b58aaa91b88
2.02608E+17,2.02608E+17,106,7621,brz_AppointmentAttend,93,0,2,FAILED,2026-08-12T09:15:30.604Z,577435af-c452-4617-9a3c-7d2b03361707
2.02608E+17,2.02608E+13,1,13,br_PersonDetails,4472,0,0,SUCCESS,2026-08-25T02:56:21.096Z,6ee9c1fc-1bc7-4a37-a063-1dfebdad8409
2.02608E+17,2.02608E+17,107,8568,slv_enrollment,14862,0,0,SUCCESS,2026-08-12T09:17:49.923Z,577435af-c452-4617-9a3c-7d2b03361707
2.02608E+17,2.02608E+17,107,8565,sl_vacomprehensiveassessment,1725,0,0,SUCCESS,2026-08-19T05:36:21.947Z,05916e11-44cf-456b-ac26-991e7ff5d7aa
2.02608E+17,2.02608E+17,106,8305,brz_MNTreatmentServiceReview,1337,0,0,SUCCESS,2026-08-14T06:18:16.108Z,9a6b8567-8347-49cb-b213-618351c5e21c
2.02608E+17,2.02608E+17,106,7966,br_VAComprehensiveAssessment,1716,0,0,SUCCESS,2026-08-17T12:42:46.767Z,71c4b27b-8df0-48dd-a1ee-a6ea3a63b852
2.02608E+17,2.02608E+17,106,7845,br_MNComprehensiveAssessment,1133,0,0,SUCCESS,2026-08-18T09:05:19.149Z,08f45940-4fba-4d40-8013-5941939f8b2e
2.02608E+17,2.02608E+17,107,8565,sl_vacomprehensiveassessment,1723,0,0,SUCCESS,2026-08-18T09:07:45.961Z,08f45940-4fba-4d40-8013-5941939f8b2e
2.02608E+17,2.02608E+17,106,7845,br_MNComprehensiveAssessment,1138,0,0,SUCCESS,2026-08-19T05:35:06.090Z,05916e11-44cf-456b-ac26-991e7ff5d7aa
2.02608E+17,2.02608E+17,107,8563,sl_mncomprehensiveassessment,1133,0,0,SUCCESS,2026-08-18T09:07:45.961Z,08f45940-4fba-4d40-8013-5941939f8b2e
2.02608E+17,2.02608E+17,106,7966,br_VAComprehensiveAssessment,1721,0,0,SUCCESS,2026-08-18T09:05:19.149Z,08f45940-4fba-4d40-8013-5941939f8b2e
2.02608E+17,2.02608E+17,106,7845,br_MNComprehensiveAssessment,1130,0,0,SUCCESS,2026-08-17T12:42:46.767Z,71c4b27b-8df0-48dd-a1ee-a6ea3a63b852
2.02608E+17,2.02608E+17,107,8563,sl_mncomprehensiveassessment,1128,0,0,SUCCESS,2026-08-17T05:10:11.252Z,0b53dc13-182d-4036-9b17-0891eca5f916
2.02608E+17,2.02608E+13,112,8620,sl_vw_enrollmentprograms_ret14stat,4928,0,0,SUCCESS,2026-08-24T12:49:20.531Z,09620987643sadgf_as255_d0988006789
2.02608E+17,2.02608E+13,112,8630,sl_employeeroster,7272,0,0,ZERO_ROWS,2026-08-24T10:37:01.930Z,0962alssadgf_as255_dc1h56789
2.02608E+17,2.02608E+17,82,207,br_sf_events,0,0,0,SUCCESS,2026-08-20T17:41:48.890Z,635224f3-f193-4ab0-a06c-8d0fbf5d6c6d
2.02608E+17,2.02608E+17,82,207,br_sf_events,0,0,0,SUCCESS,2026-08-21T02:03:56.506Z,6e633944-6270-4167-9c27-2b58aaa91b88
2.02608E+17,2.02608E+13,93,5716,CB_Inventory,2205,0,0,SUCCESS,2026-08-19T17:40:25.204Z,524d77ff-a682-4916-9dc7-dd9b03654f88
2.02608E+17,2.02608E+17,82,203,br_sf_users,474,473,0,SUCCESS,2026-08-21T02:01:51.178Z,6e633944-6270-4167-9c27-2b58aaa91b88
2.02608E+17,2.02608E+17,82,203,br_sf_users,474,473,0,SUCCESS,2026-08-20T16:40:16.187Z,4ed56315-bafe-4059-9903-76e756bd89c4
2.02608E+17,2.02608E+17,44,183,sl_FeeSched,16313,0,0,SUCCESS,2026-08-21T09:34:25.751Z,859bd6e7-8433-41b7-8f16-164cdd55063d
2.02608E+17,2.02608E+17,82,203,br_sf_users,474,473,0,SUCCESS,2026-08-20T17:40:07.803Z,635224f3-f193-4ab0-a06c-8d0fbf5d6c6d
2.02608E+17,2.02608E+17,82,203,br_sf_users,474,473,0,SUCCESS,2026-08-21T10:33:20.649Z,45603680-296f-4487-82f1-f8045d5f38e1
2.02608E+17,2.02608E+17,82,203,br_sf_users,474,473,0,SUCCESS,2026-08-20T15:45:33.586Z,95538f17-9d82-404e-9e3f-d1777714a921
2.02608E+17,2.02608E+17,43,173,br_FeeSched,16313,0,0,SUCCESS,2026-08-21T02:40:27.029Z,37d39418-848b-43a3-aff1-182cc8bb7455
2.02608E+17,2.02608E+17,43,173,br_FeeSched,16313,0,0,SUCCESS,2026-08-21T09:33:55.375Z,859bd6e7-8433-41b7-8f16-164cdd55063d
2.02608E+17,2.02608E+17,85,,br_AdmissionAssessmentDimensionOneDisorder,53207,0,0,SUCCESS,2026-08-23T22:19:01.861Z,955211d4-28b8-44a0-8023-2bfaa48d6721
2.02608E+17,2.02608E+17,86,,sl_AdmissionAssessmentDimensionOneDisorder,53362,0,0,SUCCESS,2026-08-26T22:16:17.170Z,20846baf-2fe5-403c-85d4-31520e88a3ce
2.02608E+17,2.02608E+17,86,,sl_AdmissionAssessmentDimensionOneDisorder,53207,0,0,SUCCESS,2026-08-23T22:20:02.709Z,955211d4-28b8-44a0-8023-2bfaa48d6721
2.02608E+17,2.02608E+13,132,13702,Retention14Stat,325842,0,0,SUCCESS,2026-08-27T11:36:28.745Z,548cb8af-a2ae-442b-8193-6118f75471ea
2.02608E+17,2.02608E+13,132,13703,LocationRetention,0,0,1,FAILED,2026-08-27T07:32:10.729Z,67cdece8-9745-4c87-ab73-e4e58104b61d
2.02608E+17,2.02608E+13,132,13703,LocationRetention,0,0,1,FAILED,2026-08-27T06:48:36.834Z,475c3e58-0434-45d9-b3f8-9d768448de53
2.02608E+17,2.02608E+17,34,143001,br_tbl3pArnote,127109,0,0,SUCCESS,2026-08-24T20:11:17.567Z,4d8b4395-4229-458f-ac6c-24f28fa466d2
2.02608E+17,2.02608E+17,82,200,br_sf_accounts,13542,13542,0,SUCCESS,2026-08-20T16:38:58.284Z,4ed56315-bafe-4059-9903-76e756bd89c4
2.02608E+17,2.02608E+17,82,200,br_sf_accounts,13543,13543,0,SUCCESS,2026-08-21T10:32:01.402Z,45603680-296f-4487-82f1-f8045d5f38e1
2.02608E+17,2.02608E+13,132,13708,CurrentDayPayAuth,4,0,1,FAILED,2026-08-27T06:52:44.741Z,475c3e58-0434-45d9-b3f8-9d768448de53
2.02608E+17,2.02608E+17,82,200,br_sf_accounts,13543,13543,0,SUCCESS,2026-08-20T17:38:39.457Z,635224f3-f193-4ab0-a06c-8d0fbf5d6c6d
2.02608E+17,2.02608E+13,132,13709,CurrentDayPayElig,4,0,1,FAILED,2026-08-27T06:53:18.534Z,475c3e58-0434-45d9-b3f8-9d768448de53
2.02608E+17,2.02608E+17,107,8559,slv_uaresults,10220,0,0,SUCCESS,2026-08-14T07:20:20.609Z,4f29b93d-8b22-445c-9466-6259e423edcc
2.02608E+17,2.02608E+17,106,8311,br_Enrollment,14882,0,0,SUCCESS,2026-08-18T09:05:19.149Z,08f45940-4fba-4d40-8013-5941939f8b2e
2.02608E+17,2.02608E+17,106,8311,br_Enrollment,14876,0,0,SUCCESS,2026-08-17T11:05:44.356Z,16b28601-46b7-41d7-bb6b-81142615d65b
2.02608E+17,2.02608E+17,107,8568,sl_enrollment,14871,0,0,SUCCESS,2026-08-15T13:57:23.840Z,56214535-005b-4285-976b-e0172bc11b0b
2.02608E+17,2.02608E+17,107,8568,sl_enrollment,14871,0,0,SUCCESS,2026-08-17T05:10:11.252Z,0b53dc13-182d-4036-9b17-0891eca5f916
2.02608E+17,2.02608E+17,84,6809,PatientSurveys,0,0,0,SUCCESS,2026-08-20T16:07:22.725Z,95538f17-9d82-404e-9e3f-d1777714a921
2.02608E+17,2.02608E+17,84,6810,stgOutboundSMS,0,0,0,SUCCESS,2026-08-20T16:07:44.390Z,95538f17-9d82-404e-9e3f-d1777714a921
2.02608E+17,2.02608E+17,97,,br_samms_take_home_agreement_diversion_control,85,0,0,SUCCESS,2026-08-26T18:00:11.716Z,4b416fe5-6f5c-4fb7-baa8-f0b32475e9c6
2.02608E+17,2.02608E+17,107,8566,sl_vacomprehensiveassessmentsummary,1755,0,0,SUCCESS,2026-08-19T11:38:32.061Z,8c2f72fa-f3d3-4c31-9e7b-e1d36d508d72
2.02608E+17,2.02608E+17,107,8566,sl_vacomprehensiveassessmentsummary,1748,0,0,SUCCESS,2026-08-17T12:44:21.971Z,71c4b27b-8df0-48dd-a1ee-a6ea3a63b852
2.02608E+17,2.02608E+17,106,8081,br_VAComprehensiveAssessmentSummary,1666,0,0,SUCCESS,2026-08-17T12:42:46.767Z,71c4b27b-8df0-48dd-a1ee-a6ea3a63b852
2.02608E+17,2.02608E+17,107,8566,sl_vacomprehensiveassessmentsummary,1740,0,0,SUCCESS,2026-08-15T11:45:24.884Z,09bdfa13-0c4c-4ca3-9dd3-abd349cbbab4
2.02608E+17,2.02608E+17,120,,NewAdmissionAssessmentASAMDimension2,1261,0,0,SUCCESS,2026-08-18T12:36:25.606Z,201d97b6-7f87-43f7-a098-fb002daf1faf
2.02608E+17,2.02608E+17,86,,sl_AdmissionAssessmentDimensionThree,49258,0,0,SUCCESS,2026-08-19T22:56:44.161Z,2caac1da-4db4-431b-998d-21dc6fd03dce
2.02608E+17,2.02608E+17,120,,NewAdmissionAssessmentASAMDimension5,1257,0,0,SUCCESS,2026-08-17T07:56:14.288Z,422b71cc-fe6c-4f30-846d-92fb5587d0e9
2.02608E+17,2.02608E+17,120,,NewAdmissionAssessmentASAMDimension4,1269,0,0,SUCCESS,2026-08-25T04:08:26.736Z,8c969a39-95ec-4087-9ad3-4a9580887e34
2.02608E+17,2.02608E+17,86,,sl_AdmissionAssessmentDimensionThree,51191,0,0,SUCCESS,2026-08-26T22:16:17.170Z,20846baf-2fe5-403c-85d4-31520e88a3ce
2.02608E+17,2.02608E+17,120,,NewAdmissionAssessmentASAMDimension4,1269,0,0,SUCCESS,2026-08-18T12:36:25.606Z,201d97b6-7f87-43f7-a098-fb002daf1faf
2.02608E+17,2.02608E+17,120,,NewAdmissionAssessmentASAMDimension6,1289,0,0,SUCCESS,2026-08-17T07:56:14.288Z,422b71cc-fe6c-4f30-846d-92fb5587d0e9
2.02608E+17,2.02608E+17,84,219,stgTask,0,0,0,SUCCESS,2026-08-20T16:02:27.855Z,95538f17-9d82-404e-9e3f-d1777714a921
2.02608E+17,2.02608E+17,44,177,sl_User,0,0,0,SUCCESS,2026-08-21T02:40:52.414Z,37d39418-848b-43a3-aff1-182cc8bb7455
2.02608E+17,2.02608E+17,85,,br_AdmissionAssessmentDimensionThree,6700,0,0,SUCCESS,2026-08-22T11:18:45.494Z,28d7acf5-bc26-4be3-b390-775b9af3d980
2.02608E+17,2.02608E+13,2,5,JobCodes,298,0,0,SUCCESS,2026-08-25T03:00:02.375Z,6ee9c1fc-1bc7-4a37-a063-1dfebdad8409
2.02608E+17,2.02608E+13,2,5,JobCodes,295,0,0,SUCCESS,2026-08-11T08:54:46.035Z,0fc9623f-ac58-4aee-8aa3-3afbc5271078
2.02608E+17,2.02608E+13,2,5,JobCodes,295,0,0,SUCCESS,2026-08-12T04:11:50.460Z,5887a7ec-8e8e-4ea8-ac1e-92a68946509a
2.02608E+17,2.02608E+13,132,13702,Retention14Stat,325842,0,1,FAILED,2026-08-27T06:48:04.084Z,475c3e58-0434-45d9-b3f8-9d768448de53
2.02608E+17,2.02608E+13,132,13700,vwReadmissions,309274,0,0,SUCCESS,2026-08-27T11:34:54.182Z,548cb8af-a2ae-442b-8193-6118f75471ea
2.02608E+17,2.02608E+13,132,13702,Retention14Stat,325842,0,1,FAILED,2026-08-27T09:01:56.476Z,3fa64f84-15aa-45fb-9cca-2f2fe48cfae1
2.02608E+17,2.02608E+17,97,,br_samms_take_home_agreement_diversion_control,16211,0,0,SUCCESS,2026-08-19T16:04:01.037Z,0e774440-67e4-4817-8f97-24afdbb9d82f
2.02608E+17,2.02608E+17,44,8643,sl_SAMMSGlobal_Devices,4032,0,0,SUCCESS,2026-08-21T09:34:25.751Z,859bd6e7-8433-41b7-8f16-164cdd55063d
2.02608E+17,2.02608E+13,96,5719,PatientSatisfaction_Rolling,9290,0,0,SUCCESS,2026-08-14T03:20:33.102Z,8f130ade-f940-4ab7-88a3-def4adf9c0ce
2.02608E+17,2.02608E+13,132,13708,CurrentDayPayAuth,4,0,0,SUCCESS,2026-08-27T09:07:12.651Z,3fa64f84-15aa-45fb-9cca-2f2fe48cfae1
2.02608E+17,2.02608E+13,132,13709,CurrentDayPayElig,4,0,0,SUCCESS,2026-08-27T09:07:38.338Z,3fa64f84-15aa-45fb-9cca-2f2fe48cfae1
2.02608E+17,2.02608E+13,132,13703,LocationRetention,0,0,0,SUCCESS,2026-08-27T11:37:00.784Z,548cb8af-a2ae-442b-8193-6118f75471ea
2.02608E+17,2.02608E+13,132,13709,CurrentDayPayElig,4,0,0,SUCCESS,2026-08-27T11:44:03.833Z,548cb8af-a2ae-442b-8193-6118f75471ea
2.02608E+17,2.02608E+13,132,13708,CurrentDayPayAuth,4,0,0,SUCCESS,2026-08-27T11:43:32.995Z,548cb8af-a2ae-442b-8193-6118f75471ea
2.02608E+17,2.02608E+17,106,8305,br_MNTreatmentServiceReview,0,0,0,SUCCESS,2026-08-17T06:52:37.826Z,83c0f655-df7d-4ce0-a8e7-3e8120951bbc
2.02608E+17,2.02608E+17,106,8305,br_MNTreatmentServiceReview,0,0,0,SUCCESS,2026-08-17T05:09:01.689Z,0b53dc13-182d-4036-9b17-0891eca5f916
2.02608E+17,2.02608E+17,86,,sl_AdmissionAssessmentDimensionFiveSubstanceUse,50759,0,0,SUCCESS,2026-08-26T22:16:17.170Z,20846baf-2fe5-403c-85d4-31520e88a3ce
2.02608E+17,2.02608E+17,86,,sl_AdmissionAssessmentDimensionFiveSubstanceUse,50613,0,0,SUCCESS,2026-08-23T22:20:02.709Z,955211d4-28b8-44a0-8023-2bfaa48d6721
2.02608E+17,2.02608E+17,85,,br_AdmissionAssessmentDimensionFiveSubstanceUse,50759,0,0,SUCCESS,2026-08-26T22:15:14.728Z,20846baf-2fe5-403c-85d4-31520e88a3ce
2.02608E+17,2.02608E+13,105,13683,AADUsersDisable,2089,0,0,SUCCESS,2026-08-23T06:52:25.852Z,9ad7577b-a4ff-4904-b0db-db5c7c219a93
2.02608E+17,2.02608E+17,107,8569,sl_treatmentlevel,1486,0,0,SUCCESS,2026-08-17T05:10:11.252Z,0b53dc13-182d-4036-9b17-0891eca5f916
2.02608E+17,2.02608E+17,106,8426,br_TreatmentLevel,1493,0,0,SUCCESS,2026-08-19T05:35:06.090Z,05916e11-44cf-456b-ac26-991e7ff5d7aa
2.02608E+17,2.02608E+17,106,8426,br_TreatmentLevel,1493,0,0,SUCCESS,2026-08-19T11:37:18.346Z,8c2f72fa-f3d3-4c31-9e7b-e1d36d508d72
2.02608E+17,2.02608E+17,107,8569,sl_treatmentlevel,1493,0,0,SUCCESS,2026-08-19T11:38:32.061Z,8c2f72fa-f3d3-4c31-9e7b-e1d36d508d72
2.02608E+17,2.02608E+17,107,8569,sl_treatmentlevel,1486,0,0,SUCCESS,2026-08-15T11:45:24.884Z,09bdfa13-0c4c-4ca3-9dd3-abd349cbbab4
2.02608E+17,2.02608E+17,107,8569,sl_treatmentlevel,1486,0,0,SUCCESS,2026-08-17T06:54:18.784Z,83c0f655-df7d-4ce0-a8e7-3e8120951bbc
2.02608E+17,2.02608E+17,106,8426,br_TreatmentLevel,1488,0,0,SUCCESS,2026-08-18T09:05:19.149Z,08f45940-4fba-4d40-8013-5941939f8b2e
2.02608E+17,2.02608E+17,107,8569,sl_treatmentlevel,1488,0,0,SUCCESS,2026-08-18T09:07:45.961Z,08f45940-4fba-4d40-8013-5941939f8b2e
2.02608E+17,2.02608E+17,107,8569,sl_treatmentlevel,1487,0,0,SUCCESS,2026-08-17T11:07:18.741Z,16b28601-46b7-41d7-bb6b-81142615d65b
2.02608E+17,2.02608E+17,106,8426,br_TreatmentLevel,1487,0,0,SUCCESS,2026-08-17T12:42:46.767Z,71c4b27b-8df0-48dd-a1ee-a6ea3a63b852
2.02608E+17,2.02608E+17,106,8426,br_TreatmentLevel,1487,0,0,SUCCESS,2026-08-17T11:05:44.356Z,16b28601-46b7-41d7-bb6b-81142615d65b
2.02608E+17,2.02608E+17,107,8569,sl_treatmentlevel,1493,0,0,SUCCESS,2026-08-19T05:36:21.947Z,05916e11-44cf-456b-ac26-991e7ff5d7aa
2.02608E+17,2.02608E+17,107,8569,sl_treatmentlevel,1486,0,0,SUCCESS,2026-08-15T13:57:23.840Z,56214535-005b-4285-976b-e0172bc11b0b
2.02608E+17,2.02608E+13,39,154,KnowBe4Enrollments,94578,0,0,SUCCESS,2026-08-26T04:17:45.889Z,06bf1b3a-2ded-4e3b-ba7f-359214902c18
2.02608E+17,2.02608E+13,40,155,br_zoom_all_users_raw,1659,0,0,SUCCESS,2026-08-20T03:52:06.291Z,4af62a8a-1c5f-4dad-c48-dc1asdgh56adr09
2.02608E+17,2.02608E+13,105,6814,AADUsers,2022,0,0,SUCCESS,2026-08-25T09:53:02.154Z,6d272a94-926b-43c5-9728-935779865922
2.02608E+17,2.02608E+13,105,6814,AADUsers,2089,0,0,SUCCESS,2026-08-22T12:06:46.362Z,5b101a56-28ce-45b2-9c69-c19cf110b723
2.02608E+17,2.02608E+13,2,19,Locations,182,0,0,SUCCESS,2026-08-12T04:15:49.867Z,5887a7ec-8e8e-4ea8-ac1e-92a68946509a
2.02608E+17,2.02608E+13,2,19,Locations,182,0,0,SUCCESS,2026-08-10T05:38:56.868Z,3848d083-d62d-4230-a484-06d335ca9baa
2.02608E+17,2.02608E+13,2,19,Locations,182,0,0,SUCCESS,2026-08-11T09:00:00.332Z,0fc9623f-ac58-4aee-8aa3-3afbc5271078
2.02608E+17,2.02608E+13,2,19,Locations,182,0,0,SUCCESS,2026-08-25T03:02:31.706Z,6ee9c1fc-1bc7-4a37-a063-1dfebdad8409
2.02608E+17,2.02608E+17,84,225,Contacts,0,0,0,SUCCESS,2026-08-20T16:04:22.565Z,95538f17-9d82-404e-9e3f-d1777714a921
2.02608E+17,2.02608E+17,82,206,br_sf_cases,903,0,0,SUCCESS,2026-08-20T17:41:28.567Z,635224f3-f193-4ab0-a06c-8d0fbf5d6c6d
2.02608E+17,2.02608E+17,83,210,sl_sf_tasks,191,0,0,SUCCESS,2026-08-17T10:20:36.203Z,7037e752-f6e1-4d8a-bc47-4e70a4e83a16
2.02608E+17,2.02608E+17,82,206,br_sf_cases,279,0,0,SUCCESS,2026-08-17T10:10:29.556Z,7037e752-f6e1-4d8a-bc47-4e70a4e83a16
2.02608E+17,2.02608E+17,83,211,sl_sf_users,473,0,0,SUCCESS,2026-08-15T06:42:10.653Z,4b120bb3-f1e6-442e-8114-0fadc28f6b49
2.02608E+17,2.02608E+17,84,6811,OutboundSMS,77,0,0,SUCCESS,2026-08-21T02:27:00.620Z,6e633944-6270-4167-9c27-2b58aaa91b88
2.02608E+17,2.02608E+17,83,211,sl_sf_users,474,0,0,SUCCESS,2026-08-21T02:12:48.294Z,6e633944-6270-4167-9c27-2b58aaa91b88
2.02608E+17,2.02608E+17,83,214,sl_sf_cases,279,0,0,SUCCESS,2026-08-17T10:23:35.881Z,7037e752-f6e1-4d8a-bc47-4e70a4e83a16
2.02608E+17,2.02608E+13,39,154,KnowBe4Enrollments,94510,0,0,SUCCESS,2026-08-20T06:17:45.398Z,6ebf4f86-a572-46b7-a0b9-e243ddff1ee4
2.02608E+17,2.02608E+13,39,154,KnowBe4Enrollments,94510,0,0,SUCCESS,2026-08-20T07:15:51.119Z,51c8df81-b91f-4be3-8810-59f3888974f0
2.02608E+17,2.02608E+17,97,,br_samms_new_discharge_transfer_plan_form,15829,0,0,SUCCESS,2026-08-19T16:04:01.037Z,0e774440-67e4-4817-8f97-24afdbb9d82f
2.02608E+17,2.02608E+17,119,,sl_NewPeriodicReassessmentCounselorReview,2847,0,0,SUCCESS,2026-08-14T05:53:26.971Z,49a6a879-8aad-45bb-887e-905eab5ea9bb
2.02608E+17,2.02608E+17,118,,br_NewPeriodicReassessmentCounselorReview,1749,0,0,SUCCESS,2026-08-17T07:50:19.981Z,422b71cc-fe6c-4f30-846d-92fb5587d0e9
2.02608E+17,2.02608E+17,119,,sl_NewPeriodicReassessmentCounselorReview,2864,0,0,SUCCESS,2026-08-25T04:06:29.840Z,8c969a39-95ec-4087-9ad3-4a9580887e34
