RunId,ConfigId,ConfigName,PipelineName,PipelinePath,SourceSystem,TargetName,EnvironmentName,StartTime,EndTime,Status,TriggerType,TriggeredBy,TotalTasks,SuccessTasks,FailedTasks,SkippedTasks,RestartFlag,AttemptNumber,CreatedAt,PipelineRunId
20260814050743,79,Absolute Bronze Inventory Pipeline,nb_absolute_src_to_brz,/notebooks/nb_absolute_execute,Absolute,BR,DEV,2026-08-14T05:07:43.147Z,2026-08-14T05:08:47.416Z,SUCCESS,SCHEDULED,Fabric,1,1,0,0,0,1,2026-08-14T05:07:44.825Z,89bf3a37-8365-4f45-a835-64686a7b8b25
20260814051016,80,Absolute Silver Inventory Pipeline,nb_absolute_brz_to_slv,/notebooks/nb_absolute_execute,Absolute,SL,DEV,2026-08-14T05:10:16.162Z,2026-08-14T05:10:55.781Z,SUCCESS,SCHEDULED,Fabric,1,1,0,0,0,1,2026-08-14T05:10:17.501Z,89bf3a37-8365-4f45-a835-64686a7b8b25
20260622070409,79,Absolute Bronze Inventory Pipeline,nb_absolute_src_to_brz,/notebooks/nb_absolute_execute,Absolute,BR,DEV,2026-08-17T07:09:29.011Z,2026-08-17T07:10:54.598Z,SUCCESS,SCHEDULED,Fabric,1,1,0,0,1,2,2026-08-17T07:09:43.131Z,8f01a5e1-72f3-458c-9206-4e02ea561505
20260826115914,79,Absolute Bronze Inventory Pipeline,nb_absolute_src_to_brz,/notebooks/nb_absolute_execute,Absolute,BR,DEV,2026-08-26T11:59:14.667Z,2026-08-26T12:00:14.222Z,SUCCESS,SCHEDULED,Fabric,1,1,0,0,0,1,2026-08-26T11:59:16.346Z,1b1a6fda-3898-4977-8293-4f6270f8ba38
20260814014832,4,8x8 Bronze Pipeline,nb_8x8_src_to_brz,/notebooks/nb_8x8_execute,8X8,BR,DEV,2026-08-14T01:48:46.770Z,2026-08-14T01:51:49.940Z,SUCCESS,SCHEDULE,Fabric,3,3,0,0,0,1,2026-08-14T01:48:35.112Z,9e209bf9-13e9-42f0-a8b8-cd3732c2d635
20260821105523,4,8x8 Bronze Pipeline,nb_8x8_src_to_brz,/notebooks/nb_8x8_execute,8X8,BR,DEV,2026-08-21T10:55:26.814Z,2026-08-21T10:59:23.260Z,SUCCESS,SCHEDULE,Fabric,4,0,0,0,0,1,2026-08-21T10:55:26.814Z,5e6e216d-0b15-4087-bfb1-590a380bdb5c
20260813144202,4,8x8 Bronze Pipeline,nb_8x8_src_to_brz,/notebooks/nb_8x8_execute,8X8,BR,DEV,2026-08-13T14:42:28.719Z,2026-08-13T14:45:59.025Z,SUCCESS,SCHEDULE,Fabric,3,3,0,0,0,1,2026-08-13T14:42:14.420Z,1ff2783f-65b1-4543-a347-ca96da33eb80
20260828063947,4,8x8 Bronze Pipeline,nb_8x8_src_to_brz,/notebooks/nb_8x8_execute,8X8,BR,DEV,2026-08-28T06:40:00.067Z,2026-08-28T06:44:06.575Z,SUCCESS,SCHEDULE,Fabric,4,4,0,0,0,1,2026-08-28T06:39:51.258Z,6f91deae-0832-4a56-ab71-80188798e1a1
20260813154932,4,8x8 Bronze Pipeline,nb_8x8_src_to_brz,/notebooks/nb_8x8_execute,8X8,BR,DEV,2026-08-13T15:49:46.702Z,2026-08-13T15:53:00.978Z,SUCCESS,SCHEDULE,Fabric,3,3,0,0,0,1,2026-08-13T15:49:35.802Z,7d21e877-f08c-42e0-946c-607108d10a5e
20260810040919,6,8x8 Gold Pipeline,nb_8x8_slv_to_gld,/notebooks/nb_8x8_slv_to_gld,8X8,GL,DEV,2026-08-10T04:09:40.859Z,2026-08-10T04:11:16.282Z,FAILED,SCHEDULE,Fabric,3,2,1,0,0,1,2026-08-10T04:09:21.236Z,0c0b5e48-d053-4755-97ee-27a6c27d227e
20260810040919,6,8x8 Gold Pipeline,nb_8x8_slv_to_gld,/notebooks/nb_8x8_slv_to_gld,8X8,GL,DEV,2026-08-10T04:09:40.859Z,2026-08-10T07:50:06.443Z,FAILED,SCHEDULE,Fabric,3,2,1,0,1,3,2026-08-10T07:49:42.004Z,16a75514-afc2-4aaf-9331-e34f7fb9f5b5
20260825133455,4,8x8 Bronze Pipeline,nb_8x8_src_to_brz,/notebooks/nb_8x8_execute,8X8,BR,DEV,2026-08-25T13:35:08.601Z,2026-08-25T13:39:52.631Z,SUCCESS,SCHEDULE,Fabric,4,4,0,0,0,1,2026-08-25T13:34:58.558Z,3475c8ff-ffdb-4323-a994-e16cd3be5d9b
20260814020609,4,8x8 Bronze Pipeline,nb_8x8_src_to_brz,/notebooks/nb_8x8_execute,8X8,BR,DEV,2026-08-14T02:07:08.498Z,2026-08-14T02:14:04.155Z,SUCCESS,SCHEDULE,Fabric,3,3,0,0,0,1,2026-08-14T02:06:12.589Z,7582fe2a-ab67-4726-aa6a-73a8a3ff4bdb
20260813172455,4,8x8 Bronze Pipeline,nb_8x8_src_to_brz,/notebooks/nb_8x8_execute,8X8,BR,DEV,2026-08-13T17:25:17.462Z,2026-08-13T17:37:55.975Z,SUCCESS,SCHEDULE,Fabric,3,3,0,0,1,2,2026-08-13T17:35:08.457Z,793a1d88-9a51-42e1-b67b-8a9da7bfcd79
20260813150749,4,8x8 Bronze Pipeline,nb_8x8_src_to_brz,/notebooks/nb_8x8_execute,8X8,BR,DEV,2026-08-13T15:08:09.214Z,2026-08-13T15:11:32.749Z,SUCCESS,SCHEDULE,Fabric,3,3,0,0,0,1,2026-08-13T15:07:55.449Z,6cba3a07-87e1-4e5a-809c-65a43422107a
20260813165003,4,8x8 Bronze Pipeline,nb_8x8_src_to_brz,/notebooks/nb_8x8_execute,8X8,BR,DEV,2026-08-13T16:50:19.258Z,2026-08-13T16:53:32.195Z,SUCCESS,SCHEDULE,Fabric,3,3,0,0,0,1,2026-08-13T16:50:06.889Z,793a1d88-9a51-42e1-b67b-8a9da7bfcd79
202608211456386305,77,SAMMS PatientPreAdmission Silver Pipeline,pl_ppa,,Fabric,SL,DEV,2026-08-21T14:56:21.751Z,2026-08-21T15:10:36.696Z,SUCCESS,SCHEDULE,Fabric,1,1,0,0,0,1,2026-08-21T14:56:21.751Z,0c589208-2221-4d68-8178-9fb813ab6d11
202608211456286305,76,SAMMS PatientPreAdmission Bronze Pipeline,pl_ppa,,SAMMS,BR,DEV,2026-08-21T14:56:21.751Z,2026-08-21T15:08:31.204Z,SUCCESS,SCHEDULE,Fabric,115,115,0,0,0,1,2026-08-21T14:56:21.751Z,0c589208-2221-4d68-8178-9fb813ab6d11
202608120822452528,106,P1/P2 Clinical Domain Bronze,pl_execute_Clinical,,SAMMS,BR,DEV,2026-08-12T08:22:46.760Z,2026-08-12T09:13:47.577Z,SUCCESS,MANUAL,MANUAL,73,73,0,0,0,1,2026-08-12T08:22:46.760Z,577435af-c452-4617-9a3c-7d2b03361707
202608110331629359,106,P1/P2 Clinical Domain Bronze,pl_execute_Clinical,,SAMMS,BR,DEV,2026-08-11T03:31:56.133Z,2026-08-11T04:09:53.063Z,SUCCESS,MANUAL,MANUAL,71,71,0,0,0,1,2026-08-11T03:31:56.133Z,6e36e3b5-c33e-4cc8-b6e2-dc5c3524428c
202608151055424858,106,P1/P2 Clinical Domain Bronze,pl_execute_Clinical,,SAMMS,BR,DEV,2026-08-15T10:55:37.099Z,2026-08-15T11:43:00.845Z,SUCCESS,MANUAL,MANUAL,48,48,0,0,0,1,2026-08-15T10:55:37.099Z,09bdfa13-0c4c-4ca3-9dd3-abd349cbbab4
202608120259257369,106,P1/P2 Clinical Domain Bronze,pl_execute_Clinical,,SAMMS,BR,DEV,2026-08-12T02:59:20.414Z,2026-08-12T03:47:16.646Z,SUCCESS,MANUAL,MANUAL,73,73,0,0,0,1,2026-08-12T02:59:20.414Z,72952692-3a45-4fdd-be32-4592206c2867
202608140600163231,106,P1/P2 Clinical Domain Bronze,pl_execute_Clinical,,SAMMS,BR,DEV,2026-08-14T06:01:05.635Z,2026-08-14T06:16:40.458Z,SUCCESS,MANUAL,MANUAL,48,48,0,0,0,1,2026-08-14T06:01:05.635Z,9a6b8567-8347-49cb-b213-618351c5e21c
202608121009360893,106,P1/P2 Clinical Domain Bronze,pl_execute_Clinical,,SAMMS,BR,DEV,2026-08-12T10:09:34.463Z,2026-08-12T10:45:50.634Z,SUCCESS,MANUAL,MANUAL,48,48,0,0,0,1,2026-08-12T10:09:34.463Z,1325a4eb-aa02-4bc9-9fae-d06e40a0cece
202608140519472937,106,P1/P2 Clinical Domain Bronze,pl_execute_Clinical,,SAMMS,BR,DEV,2026-08-14T05:19:41.707Z,2026-08-14T05:53:27.214Z,SUCCESS,MANUAL,MANUAL,48,48,0,0,0,1,2026-08-14T05:19:41.707Z,367e5368-81b8-4196-9731-5b3efc5e39d9
202608130315200005,106,P1/P2 Clinical Domain Bronze,pl_execute_Clinical,,SAMMS,BR,DEV,2026-08-13T03:15:14.888Z,2026-08-13T04:10:52.292Z,SUCCESS,MANUAL,MANUAL,48,48,0,0,0,1,2026-08-13T03:15:14.888Z,11ed6329-841a-4e7a-bfb1-61191c79c28e
202608181956174485,114,CDC Bronze Pipeline,pl_inv,BHG-DATA-PLATFORM-CORE-DEV/2_Engineering/3_Orchestration/pl_inv,SAMMS,BR,DEV,2026-08-18T19:56:11.467Z,2026-08-18T20:09:43.997Z,FAILED,SCHEDULE,Fabric,3,0,3,0,0,1,2026-08-18T19:56:11.467Z,8dab4cff-7612-4075-a975-28ce5920b57c
202608211214691000,114,CDC Bronze Pipeline,pl_inv,BHG-DATA-PLATFORM-CORE-DEV/2_Engineering/3_Orchestration/pl_inv,SAMMS,BR,DEV,2026-08-21T12:15:02.287Z,2026-08-21T12:20:33.053Z,FAILED,SCHEDULE,Fabric,3,0,3,0,0,1,2026-08-21T12:15:02.287Z,15c6503a-21fe-46db-b933-9c29c1ab1196
202608121554524207,7,SAMMS Dose Bronze Pipeline,pl_dose,/notebooks/nb_execute_pipeline,SAMMS,BR,DEV,2026-08-12T15:55:16.178Z,2026-08-12T16:06:41.383Z,SUCCESS,SCHEDULE,Fabric,2,2,0,0,0,1,2026-08-12T15:55:16.178Z,8f7980aa-1c89-4271-a743-cd3729c55733
20260824122517,129,Azure Sql Python Silver,pl_azure_sql_python,/pipelines/pl_Azure_Sql_Python,Azure_Sql,SL,DEV,2026-08-24T12:25:17.596Z,,RUNNING,MANUAL,MANUAL,2,0,0,0,0,1,2026-08-24T12:25:17.596Z,7ade6a39-0fff-44b0-81b5-2ce6b35adec0
202608242042210704,77,SAMMS PatientPreAdmission Silver Pipeline,pl_ppa,,Fabric,SL,DEV,2026-08-24T20:42:04.959Z,2026-08-24T20:51:05.455Z,SUCCESS,SCHEDULE,Fabric,1,1,0,0,0,1,2026-08-24T20:42:04.959Z,3493ae40-96b6-4051-9666-1f519a793994
202608121913798500,77,SAMMS PatientPreAdmission Silver Pipeline,pl_ppa,,Fabric,SL,DEV,2026-08-12T19:14:37.357Z,2026-08-12T19:29:29.193Z,SUCCESS,SCHEDULE,Fabric,1,1,0,0,0,1,2026-08-12T19:14:37.357Z,08d29c93-5d20-4cf2-aadc-bec1ce1bf79a
202608191654369970,77,SAMMS PatientPreAdmission Silver Pipeline,pl_ppa,,Fabric,SL,DEV,2026-08-19T16:54:29.376Z,2026-08-19T17:12:04.357Z,SKIPPED,SCHEDULE,Fabric,1,0,0,1,0,1,2026-08-19T16:54:29.376Z,4736cb14-987d-4509-b3d7-654790c2de16
202608241904401259,7,SAMMS Dose Bronze Pipeline,pl_dose,/notebooks/nb_execute_pipeline,SAMMS,BR,DEV,2026-08-24T19:04:33.617Z,2026-08-24T19:15:35.629Z,FAILED,SCHEDULE,Fabric,4,3,1,0,0,1,2026-08-24T19:04:33.617Z,0346ab63-a7c9-42d8-8f80-92ecf515f1ad
202608221237331665,88,SAMMS P1 Reference Bronze Pipeline,pl_execute_reference,/pipelines/pl_execute_reference,SAMMS,BR,DEV,2026-08-22T12:37:26.733Z,2026-08-22T13:23:19.788Z,FAILED,SCHEDULE,Fabric,1042,1041,1,0,0,1,2026-08-22T12:37:26.733Z,63818914-9c2b-4ff6-ac1c-35595835ab93
202608212020690709,88,SAMMS P1 Reference Bronze Pipeline,pl_execute_reference,/pipelines/pl_execute_reference,SAMMS,BR,DEV,2026-08-21T20:21:02.993Z,2026-08-21T21:04:13.203Z,FAILED,SCHEDULE,Fabric,1042,1041,1,0,0,1,2026-08-21T20:21:02.993Z,8488c727-7e26-424c-b4ea-f3ce6564dbed
20260814031459,94,chatmeter Bronze Pipeline,nb_chatmeter_src_to_brz,/notebooks/nb_chatmeter_src_to_brz,Chatmeter,BR,DEV,2026-08-14T03:14:59.000Z,2026-08-14T03:16:11.000Z,SUCCESS,SCHEDULE,Fabric,1,1,0,0,0,1,2026-08-14T03:15:01.603Z,8f130ade-f940-4ab7-88a3-def4adf9c0ce
202608210910301208,45,SAMMS Global Gold,pl_execute_samms_global,,LAKEHOUSE,GL,DEV,2026-08-21T09:10:03.467Z,2026-08-21T09:39:05.209Z,SUCCESS,MANUAL,MANUAL,13,13,0,0,0,1,2026-08-21T09:10:03.467Z,859bd6e7-8433-41b7-8f16-164cdd55063d
202608220903758026,45,SAMMS Global Gold,pl_execute_samms_global,,LAKEHOUSE,GL,DEV,2026-08-22T09:03:49.686Z,2026-08-22T09:17:11.919Z,SKIPPED,MANUAL,MANUAL,13,0,0,13,0,1,2026-08-22T09:03:49.686Z,797ee99c-6d86-4430-9ac7-afb34ef01ee1
202608210227362448,45,SAMMS Global Gold,pl_execute_samms_global,,LAKEHOUSE,GL,DEV,2026-08-21T02:27:09.433Z,2026-08-21T02:44:09.999Z,SUCCESS,MANUAL,MANUAL,12,12,0,0,0,1,2026-08-21T02:27:09.433Z,37d39418-848b-43a3-aff1-182cc8bb7455
20260812034005,100,QQ_GLTRAN Bronze Pipeline,pl_qq_gltran,"",DRD,BR,DEV,2026-08-12T03:51:45.383Z,2026-09-07T12:36:34.851Z,SUCCESS,SCHEDULE,Fabric,1,1,0,0,1,2,2026-08-12T03:51:47.305Z,8e37f056-242f-4c34-b401-ccc72997264b
20260824100058,112,AppointmentsReoccurringCounseling Silver Pipeline,nb_azuresql_slv_to_slv,BHG-DATA-PLATFORM-CORE-DEV/2_Engineering/2_Transformation/Azuresql/nb_azuresql_slv,Azure SQL,SL,DEV,2026-08-24T10:34:37.662Z,,RUNNING,SCHEDULED,Fabric,14,0,0,0,1,2,2026-08-24T10:34:39.399Z,0962alssadgf_as255_dc1h56789
20260824104049,112,AppointmentsReoccurringCounseling Silver Pipeline,nb_azuresql_slv_to_slv,BHG-DATA-PLATFORM-CORE-DEV/2_Engineering/2_Transformation/Azuresql/nb_azuresql_slv,Azure SQL,SL,DEV,2026-08-24T10:40:49.745Z,,RUNNING,SCHEDULED,Fabric,14,0,0,0,0,1,2026-08-24T10:40:51.263Z,0962alssadgf_as255_dc1h56789
20260810035611,4,8x8 Bronze Pipeline,nb_8x8_src_to_brz,/notebooks/nb_8x8_execute,8X8,BR,DEV,2026-08-10T03:56:38.782Z,2026-08-10T07:44:41.142Z,FAILED,SCHEDULE,Fabric,3,2,1,0,1,4,2026-08-10T07:43:54.579Z,16a75514-afc2-4aaf-9331-e34f7fb9f5b5
20260810035611,4,8x8 Bronze Pipeline,nb_8x8_src_to_brz,/notebooks/nb_8x8_execute,8X8,BR,DEV,2026-08-10T03:56:38.782Z,2026-08-10T04:03:53.056Z,FAILED,SCHEDULE,Fabric,3,2,1,0,0,1,2026-08-10T03:56:14.584Z,0c0b5e48-d053-4755-97ee-27a6c27d227e
202608201101054735,83,Salesforce Silver Pipeline,nb_salesforce_brz_to_slv,/notebooks/nb_salesforce_brz_to_slv,SALESFORCE,SL,DEV,2026-08-20T11:01:05.473Z,,RUNNING,SCHEDULE,Fabric,10,0,0,0,0,1,2026-08-20T11:01:07.096Z,3459d14e-1f82-48ad-9186-2439406a2844
20260820181526,126,OneDrive - Overdue Course Bronze Pipeline,nb_overduecourses_src_to_brz,/notebooks/nb_overduecourses_src_to_brz,OneDrive - Overdue Course,BR,DEV,2026-08-20T18:15:26.482Z,2026-08-20T18:16:16.432Z,SUCCESS,SCHEDULE,Fabric,1,1,0,0,0,1,2026-08-20T18:15:26.482Z,693cfd70-4f2a-4d22-9e5a-9889207939bc
20260825065850,126,OneDrive - Overdue Course Bronze Pipeline,nb_overduecourses_src_to_brz,/notebooks/nb_overduecourses_src_to_brz,OneDrive - Overdue Course,BR,DEV,2026-08-25T06:58:50.993Z,2026-08-25T06:59:40.222Z,SUCCESS,SCHEDULE,Fabric,1,1,0,0,0,1,2026-08-25T06:58:50.993Z,97633bcb-2c8a-4162-acd4-71253157a7a4
20260822125804,126,OneDrive - Overdue Course Bronze Pipeline,nb_overduecourses_src_to_brz,/notebooks/nb_overduecourses_src_to_brz,OneDrive - Overdue Course,BR,DEV,2026-08-25T06:00:13.851Z,2026-08-25T06:01:04.532Z,SUCCESS,SCHEDULE,Fabric,1,1,0,0,1,2,2026-08-25T06:00:13.851Z,3129696d-6382-4e6f-9a07-281ff4c6c307
20260820183941,127,OneDrive - Overdue Course Silver Pipeline,nb_overduecourses_brz_to_slv,/notebooks/nb_overduecourses_brz_to_slv,OneDrive - Overdue Course,SL,DEV,2026-08-20T18:39:41.376Z,2026-08-20T18:40:35.150Z,SUCCESS,SCHEDULE,Fabric,1,1,0,0,0,1,2026-08-20T18:39:41.376Z,35f7c089-8d9e-4c6e-98a4-d95a69912ca1
20260825060248,127,OneDrive - Overdue Course Silver Pipeline,nb_overduecourses_brz_to_slv,/notebooks/nb_overduecourses_brz_to_slv,OneDrive - Overdue Course,SL,DEV,2026-08-25T06:02:48.303Z,2026-08-25T06:03:35.335Z,SUCCESS,SCHEDULE,Fabric,1,1,0,0,0,1,2026-08-25T06:02:48.303Z,3129696d-6382-4e6f-9a07-281ff4c6c307
20260820181729,127,OneDrive - Overdue Course Silver Pipeline,nb_overduecourses_brz_to_slv,/notebooks/nb_overduecourses_brz_to_slv,OneDrive - Overdue Course,SL,DEV,2026-08-20T18:17:29.786Z,2026-08-20T18:18:20.085Z,SUCCESS,SCHEDULE,Fabric,1,1,0,0,0,1,2026-08-20T18:17:29.786Z,693cfd70-4f2a-4d22-9e5a-9889207939bc
20260816071655,121,OffWeek Counseling Silver Pipeline,nb_offweekcounseling_slv_to_slv,/notebooks/nb_offweekcounseling_slv_to_slv,OffWeek Counseling,SL,DEV,2026-08-16T07:16:55.323Z,2026-08-16T07:22:04.162Z,SUCCESS,SCHEDULE,Fabric,1,1,0,0,0,1,2026-08-16T07:16:56.895Z,3db0df33-cd84-477a-b507-80edcb2c2641
20260810111938,121,OffWeek Counseling Silver Pipeline,nb_offweekcounseling_slv_to_slv,/notebooks/nb_offweekcounseling_slv_to_slv,OffWeek Counseling,SL,DEV,2026-08-10T11:19:38.191Z,2026-08-10T11:22:37.305Z,SUCCESS,SCHEDULE,Fabric,1,1,0,0,0,1,2026-08-10T11:19:40.774Z,78bad054-c366-447f-a42f-4880b22834e3
20260818055637,121,OffWeek Counseling Silver Pipeline,nb_offweekcounseling_slv_to_slv,/notebooks/nb_offweekcounseling_slv_to_slv,OffWeek Counseling,SL,DEV,2026-08-18T05:56:37.109Z,2026-08-18T06:01:13.343Z,SUCCESS,SCHEDULE,Fabric,1,1,0,0,0,1,2026-08-18T05:56:38.625Z,0754271b-537b-4df2-8eea-828420187180
20260810090213,121,OffWeek Counseling Silver Pipeline,nb_offweekcounseling_slv_to_slv,/notebooks/nb_offweekcounseling_slv_to_slv,OffWeek Counseling,SL,DEV,2026-08-10T09:02:13.557Z,2026-08-10T09:04:23.818Z,SUCCESS,SCHEDULE,Fabric,1,1,0,0,0,1,2026-08-10T09:02:15.111Z,871fd4e7-f63f-43b0-a6b5-8655d4836508
20260810151125,121,OffWeek Counseling Silver Pipeline,nb_offweekcounseling_slv_to_slv,/notebooks/nb_offweekcounseling_slv_to_slv,OffWeek Counseling,SL,DEV,2026-08-10T15:11:25.601Z,2026-08-10T15:16:08.535Z,SUCCESS,SCHEDULE,Fabric,1,1,0,0,0,1,2026-08-10T15:11:43.006Z,67ac4554-40b9-4a4f-b42b-b07474e5e143
20260810065600,121,OffWeek Counseling Silver Pipeline,nb_offweekcounseling_slv_to_slv,/notebooks/nb_offweekcounseling_slv_to_slv,OffWeek Counseling,SL,DEV,2026-08-10T06:56:00.064Z,2026-08-10T07:00:02.421Z,SUCCESS,SCHEDULE,Fabric,1,1,0,0,0,1,2026-08-10T06:56:01.988Z,307bc68c-7b9d-4658-a771-a1adcfd3b965
20260818065101,121,OffWeek Counseling Silver Pipeline,nb_offweekcounseling_slv_to_slv,/notebooks/nb_offweekcounseling_slv_to_slv,OffWeek Counseling,SL,DEV,2026-08-18T06:51:01.051Z,2026-08-18T06:56:51.416Z,SUCCESS,SCHEDULE,Fabric,1,1,0,0,0,1,2026-08-18T06:51:02.538Z,401c9c1b-3971-44a9-a17e-46e79ae01eff
20260823131826,101,,nb_qq_gltran_brz_to_slv,,,,,2026-08-23T13:18:40.730Z,2026-08-23T13:19:44.650Z,SUCCESS,,,,1,0,0,,1,2026-08-23T13:18:40.730Z,508fe03b-0979-4394-b454-75fc1e5f3879
20260822095540,102,,nb_qq_gltran_slv_to_gld,,,,,2026-08-22T09:55:43.769Z,2026-08-22T09:56:40.691Z,SUCCESS,,,,1,0,0,,1,2026-08-22T09:55:43.769Z,8603ce7d-aa9e-47e1-a98a-6210d9a6660a
20260827074128,102,,nb_qq_gltran_slv_to_gld,,,,,2026-08-27T07:41:37.429Z,2026-08-27T07:44:42.172Z,SUCCESS,,,,1,0,0,,1,2026-08-27T07:41:37.429Z,172af47b-610a-4a99-aceb-e1a3ed168be6
20260823093943,101,,nb_qq_gltran_brz_to_slv,,,,,2026-08-23T09:39:50.673Z,2026-08-23T09:44:17.361Z,SUCCESS,,,,1,0,0,,1,2026-08-23T09:39:50.673Z,922c4db3-6c9b-48dc-bf47-8e055d393626
20260827073830,101,,nb_qq_gltran_brz_to_slv,,,,,2026-08-27T07:38:48.018Z,2026-08-27T07:40:19.791Z,SUCCESS,,,,1,0,0,,1,2026-08-27T07:38:48.018Z,172af47b-610a-4a99-aceb-e1a3ed168be6
20260823032745,101,,nb_qq_gltran_brz_to_slv,,,,,2026-08-23T03:27:51.805Z,2026-08-23T03:33:54.391Z,SUCCESS,,,,1,0,0,,1,2026-08-23T03:27:51.805Z,4a9a5f44-79e3-482a-86ae-6e1a0dee0d46
20260824062802,101,,nb_qq_gltran_brz_to_slv,,,,,2026-08-24T06:28:18.338Z,2026-08-24T06:29:50.004Z,SUCCESS,,,,1,0,0,,1,2026-08-24T06:28:18.338Z,25d2eaee-dfad-422c-bf93-c7d0a4c88cf3
20260813063659,102,,nb_qq_gltran_slv_to_gld,,,,,2026-08-13T06:37:05.399Z,2026-08-13T06:38:47.304Z,SUCCESS,,,,1,0,0,,1,2026-08-13T06:37:05.399Z,372a483b-7b54-40a3-8477-95b54a51c01d
20260822110440,101,,nb_qq_gltran_brz_to_slv,,,,,2026-08-22T11:04:47.394Z,2026-08-22T11:06:06.645Z,SUCCESS,,,,1,0,0,,1,2026-08-22T11:04:47.394Z,5e2d23d6-f118-4b39-83bf-fd492995fd47
20260823044337,101,,nb_qq_gltran_brz_to_slv,,,,,2026-08-23T04:43:43.570Z,2026-08-23T04:49:44.223Z,SUCCESS,,,,1,0,0,,1,2026-08-23T04:43:43.570Z,965977a7-6bfb-44ad-884a-eeae6dd5275c
20260822095309,101,,nb_qq_gltran_brz_to_slv,,,,,2026-08-22T09:53:15.661Z,2026-08-22T09:54:16.051Z,SUCCESS,,,,1,0,0,,1,2026-08-22T09:53:15.661Z,8603ce7d-aa9e-47e1-a98a-6210d9a6660a
20260822110717,102,,nb_qq_gltran_slv_to_gld,,,,,2026-08-22T11:07:21.302Z,2026-08-22T11:08:20.028Z,SUCCESS,,,,1,0,0,,1,2026-08-22T11:07:21.302Z,5e2d23d6-f118-4b39-83bf-fd492995fd47
20260824063025,102,,nb_qq_gltran_slv_to_gld,,,,,2026-08-24T06:30:34.162Z,2026-08-24T06:34:11.500Z,SUCCESS,,,,1,0,0,,1,2026-08-24T06:30:34.162Z,25d2eaee-dfad-422c-bf93-c7d0a4c88cf3
20260813052625,102,,nb_qq_gltran_slv_to_gld,,,,,2026-08-13T05:26:32.517Z,2026-08-13T05:29:17.986Z,SUCCESS,,,,1,0,0,,1,2026-08-13T05:26:32.517Z,77f1c571-5f94-48af-a2cd-48c65fe6d516
20260825110536,129,Azure Sql Python Silver,pl_azure_sql_python,/pipelines/pl_Azure_Sql_Python,Azure_Sql,SL,DEV,2026-08-25T11:05:36.553Z,2026-08-25T11:14:10.441Z,SUCCESS,MANUAL,MANUAL,2,2,0,0,0,1,2026-08-25T11:05:36.553Z,7a1565c7-58f3-4a52-a993-98b6f3cc1967
20260824112758,129,Azure Sql Python Silver,pl_azure_sql_python,/pipelines/pl_Azure_Sql_Python,Azure_Sql,SL,DEV,2026-08-24T11:27:58.935Z,2026-08-24T11:35:53.630Z,SUCCESS,MANUAL,MANUAL,2,2,0,0,0,1,2026-08-24T11:27:58.935Z,1dc7e0e5-7b10-47dd-ac59-24ffb1fd9982
20260818051859,5,8x8 Silver Pipeline,nb_8x8_brz_to_slv,/notebooks/nb_8x8_brz_to_slv,8X8,SL,DEV,2026-08-18T05:19:21.431Z,2026-08-18T12:19:22.268Z,SUCCESS,SCHEDULE,Fabric,3,1,9,0,0,1,2026-08-18T05:19:01.192Z,4723a883-9ff8-4a44-af41-2df7d0667204
20260810074649,5,8x8 Silver Pipeline,nb_8x8_brz_to_slv,/notebooks/nb_8x8_brz_to_slv,8X8,SL,DEV,2026-08-10T07:46:57.471Z,2026-08-10T07:48:00.306Z,SUCCESS,SCHEDULE,Fabric,3,2,0,1,0,1,2026-08-10T07:46:50.115Z,16a75514-afc2-4aaf-9331-e34f7fb9f5b5
20260815053049,5,8x8 Silver Pipeline,nb_8x8_brz_to_slv,/notebooks/nb_8x8_brz_to_slv,8X8,SL,DEV,2026-08-15T05:31:01.485Z,2026-08-15T05:32:48.679Z,SUCCESS,SCHEDULE,Fabric,3,3,0,0,0,1,2026-08-15T05:30:51.140Z,6517d2eb-46fa-4d72-8ea4-8ae23e1d30a8
20260825134116,5,8x8 Silver Pipeline,nb_8x8_brz_to_slv,/notebooks/nb_8x8_brz_to_slv,8X8,SL,DEV,2026-08-25T13:41:22.482Z,2026-08-25T13:43:02.406Z,SUCCESS,SCHEDULE,Fabric,4,4,0,0,0,1,2026-08-25T13:41:19.051Z,3475c8ff-ffdb-4323-a994-e16cd3be5d9b
20260817042608,5,8x8 Silver Pipeline,nb_8x8_brz_to_slv,/notebooks/nb_8x8_brz_to_slv,8X8,SL,DEV,2026-08-17T04:26:21.716Z,2026-08-17T07:50:54.813Z,SUCCESS,SCHEDULE,Fabric,3,3,5,0,1,2,2026-08-17T04:55:17.912Z,52164ce0-edd4-4190-aa47-6fab94475a01
20260817042608,5,8x8 Silver Pipeline,nb_8x8_brz_to_slv,/notebooks/nb_8x8_brz_to_slv,8X8,SL,DEV,2026-08-17T04:26:21.716Z,2026-08-17T07:50:54.813Z,SUCCESS,SCHEDULE,Fabric,3,3,5,0,0,1,2026-08-17T04:26:10.336Z,05bfb3aa-4a65-44f5-8e9d-867f9caa849a
20260814031729,95,chatmeter Silver Pipeline,nb_chatmeter_brz_to_slv,/notebooks/nb_chatmeter_brz_to_slv,Chatmeter,SL,DEV,2026-08-14T03:17:29.000Z,2026-08-14T03:18:48.000Z,SUCCESS,SCHEDULE,Fabric,1,1,0,0,0,1,2026-08-14T03:17:31.324Z,8f130ade-f940-4ab7-88a3-def4adf9c0ce
